rLE,Xup,Yup,Xlo,Ylo,cl,cd,cm,cl_cd,alpha,status
0.0325,0.5444212,0.3,0.1,-0.3,0.6748106,0.052887682,-0.053136066,12.759315,5.0,1
0.0325,0.5444212,0.3,0.1,-0.2275,0.67564464,0.05290514,-0.052921616,12.77087,5.0,1
0.0325,0.5444212,0.3,0.1,-0.155,0.6765145,0.0529141,-0.05272281,12.785146,5.0,1
0.0325,0.5444212,0.3,0.1,-0.0825,0.6773589,0.052929226,-0.05251269,12.797446,5.0,1
0.0325,0.5444212,0.3,0.1,-0.01,0.67819536,0.05294629,-0.052299105,12.80912,5.0,1
0.0325,0.5444212,0.3,0.20000027,-0.3,0.6726499,0.052729007,-0.053589657,12.756734,5.0,1
0.0325,0.5444212,0.3,0.20000027,-0.2275,0.67422974,0.05280268,-0.05326011,12.768855,5.0,1
0.0325,0.5444212,0.3,0.20000027,-0.155,0.67562616,0.052863065,-0.0529361,12.780684,5.0,1
0.0325,0.5444212,0.3,0.20000027,-0.0825,0.676875,0.05290355,-0.05263026,12.79451,5.0,1
0.0325,0.5444212,0.3,0.20000027,-0.01,0.6781128,0.05294696,-0.052319244,12.807399,5.0,1
0.0325,0.5444212,0.3,0.30000052,-0.3,0.67119807,0.05177963,-0.054040328,12.962588,5.0,1
0.0325,0.5444212,0.3,0.30000052,-0.2275,0.6730245,0.05211154,-0.053583965,12.915075,5.0,1
0.0325,0.5444212,0.3,0.30000052,-0.155,0.6747212,0.05241778,-0.053150564,12.87199,5.0,1
0.0325,0.5444212,0.3,0.30000052,-0.0825,0.6766391,0.05270442,-0.052730538,12.838374,5.0,1
0.0325,0.5444212,0.3,0.30000052,-0.01,0.67800045,0.0529353,-0.052350134,12.808097,5.0,1
0.0325,0.5444212,0.3,0.4000008,-0.3,0.73407096,0.041518617,-0.04162854,17.680525,5.0,1
0.0325,0.5444212,0.3,0.4000008,-0.2275,0.72124445,0.04375236,-0.044819593,16.484697,5.0,1
0.0325,0.5444212,0.3,0.4000008,-0.155,0.7070328,0.046251375,-0.047821343,15.286741,5.0,1
0.0325,0.5444212,0.3,0.4000008,-0.0825,0.69257313,0.04937874,-0.050141223,14.025735,5.0,1
0.0325,0.5444212,0.3,0.4000008,-0.01,0.6794472,0.052597906,-0.05209025,12.917761,5.0,1
0.0325,0.5444212,0.3,0.5000011,-0.3,-337308900000.0,-122232095000.0,235694160000.0,0.0,5.0,1
0.0325,0.5444212,0.3,0.5000011,-0.2275,-255792580000.0,-92692660000.0,178734710000.0,0.0,5.0,1
0.0325,0.5444212,0.3,0.5000011,-0.155,-174276280000.0,-63153242000.0,121775290000.0,0.0,5.0,1
0.0325,0.5444212,0.3,0.5000011,-0.0825,-92759980000.0,-33613828000.0,64815890000.0,0.0,5.0,1
0.0325,0.5444212,0.3,0.5000011,-0.01,-11243628000.0,-4074402600.0,7856471000.0,0.0,5.0,1
0.0325,0.7222106,0.01,0.1,-0.3,-172.8724,-8.152092,62.513947,0.0,5.0,1
0.0325,0.7222106,0.01,0.1,-0.2275,-163.32745,-2.3763437,52.031425,0.0,5.0,1
0.0325,0.7222106,0.01,0.1,-0.155,-70.059784,0.5914939,22.493969,-118.44549,5.0,1
0.0325,0.7222106,0.01,0.1,-0.0825,-35.78526,0.9359971,11.775501,-38.23223,5.0,1
0.0325,0.7222106,0.01,0.1,-0.01,-7.214424,0.50927,2.0471888,-14.166206,5.0,1
0.0325,0.7222106,0.01,0.20000027,-0.3,-401.5136,-11.478913,123.78731,0.0,5.0,1
0.0325,0.7222106,0.01,0.20000027,-0.2275,-322.19855,-6.4481597,100.020874,0.0,5.0,1
0.0325,0.7222106,0.01,0.20000027,-0.155,-215.52393,-4.8148117,66.4484,0.0,5.0,1
0.0325,0.7222106,0.01,0.20000027,-0.0825,-89.297165,2.404847,27.10245,-37.13216,5.0,1
0.0325,0.7222106,0.01,0.20000027,-0.01,-3.1399007,0.3566819,1.4344423,-8.803083,5.0,1
0.0325,0.7222106,0.01,0.30000052,-0.3,-1593.2887,-188.31984,556.22675,0.0,5.0,1
0.0325,0.7222106,0.01,0.30000052,-0.2275,-1199.6864,-141.44724,418.6406,0.0,5.0,1
0.0325,0.7222106,0.01,0.30000052,-0.155,-805.4583,-94.40412,280.94583,0.0,5.0,1
0.0325,0.7222106,0.01,0.30000052,-0.0825,-409.2199,-47.06461,142.90245,0.0,5.0,1
0.0325,0.7222106,0.01,0.30000052,-0.01,-14.160654,0.43821242,4.184567,-32.314587,5.0,1
0.0325,0.7222106,0.01,0.4000008,-0.3,-15647.387,-2586.7407,7653.3813,0.0,5.0,1
0.0325,0.7222106,0.01,0.4000008,-0.2275,-11835.801,-1957.0007,5786.5806,0.0,5.0,1
0.0325,0.7222106,0.01,0.4000008,-0.155,-8025.1855,-1327.1362,3919.7004,0.0,5.0,1
0.0325,0.7222106,0.01,0.4000008,-0.0825,-4213.964,-697.2419,2051.6685,0.0,5.0,1
0.0325,0.7222106,0.01,0.4000008,-0.01,-300.48312,-65.26517,154.14496,0.0,5.0,1
0.0325,0.7222106,0.01,0.5000011,-0.3,-8.371413e+16,-3.0335848e+16,5.849512e+16,0.0,5.0,1
0.0325,0.7222106,0.01,0.5000011,-0.2275,-6.348318e+16,-2.3004682e+16,4.4358796e+16,0.0,5.0,1
0.0325,0.7222106,0.01,0.5000011,-0.155,-4.3252283e+16,-1.5673519e+16,3.0222474e+16,0.0,5.0,1
0.0325,0.7222106,0.01,0.5000011,-0.0825,-2.3021377e+16,-8342358700000000.0,1.6086157e+16,0.0,5.0,1
0.0325,0.7222106,0.01,0.5000011,-0.01,-2790469800000000.0,-1011194800000000.0,1949837200000000.0,0.0,5.0,1
0.0325,0.7222106,0.0825,0.1,-0.3,0.7924882,0.0701932,-0.050281987,11.290099,5.0,1
0.0325,0.7222106,0.0825,0.1,-0.2275,0.77837753,0.071023986,-0.04688801,10.959361,5.0,1
0.0325,0.7222106,0.0825,0.1,-0.155,0.68888533,0.074974656,-0.03688322,9.188243,5.0,1
0.0325,0.7222106,0.0825,0.1,-0.0825,0.49086437,0.07514094,-0.025084354,6.5325823,5.0,1
0.0325,0.7222106,0.0825,0.1,-0.01,0.25219253,0.07738763,-0.01064799,3.2588222,5.0,1
0.0325,0.7222106,0.0825,0.20000027,-0.3,0.5264251,0.07054609,-0.02606523,7.4621444,5.0,1
0.0325,0.7222106,0.0825,0.20000027,-0.2275,0.63194585,0.07180697,-0.030865401,8.80062,5.0,1
0.0325,0.7222106,0.0825,0.20000027,-0.155,0.68680036,0.072277606,-0.036393486,9.502256,5.0,1
0.0325,0.7222106,0.0825,0.20000027,-0.0825,0.6271965,0.075624034,-0.030870184,8.293613,5.0,1
0.0325,0.7222106,0.0825,0.20000027,-0.01,0.2699511,0.078664735,-0.011138093,3.4316661,5.0,1
0.0325,0.7222106,0.0825,0.30000052,-0.3,0.36634895,-0.06953466,0.11332423,0.0,5.0,1
0.0325,0.7222106,0.0825,0.30000052,-0.2275,-0.2547176,-0.05794242,0.24237907,0.0,5.0,1
0.0325,0.7222106,0.0825,0.30000052,-0.155,-0.28574133,-0.010333512,0.16549684,0.0,5.0,1
0.0325,0.7222106,0.0825,0.30000052,-0.0825,0.2967978,0.059577424,-0.017027669,4.981716,5.0,1
0.0325,0.7222106,0.0825,0.30000052,-0.01,0.29328918,0.07840145,-0.0129720345,3.7408645,5.0,1
0.0325,0.7222106,0.0825,0.4000008,-0.3,-6.183836,-1.1808554,3.3245516,0.0,5.0,1
0.0325,0.7222106,0.0825,0.4000008,-0.2275,-5.5967197,-0.77895176,2.952538,0.0,5.0,1
0.0325,0.7222106,0.0825,0.4000008,-0.155,-5.6151276,-0.8175064,2.4853055,0.0,5.0,1
0.0325,0.7222106,0.0825,0.4000008,-0.0825,-1.5183396,-0.46854278,1.0465362,0.0,5.0,1
0.0325,0.7222106,0.0825,0.4000008,-0.01,-0.016916404,0.031099636,0.058490723,-0.54394215,5.0,1
0.0325,0.7222106,0.0825,0.5000011,-0.3,-33217113000000.0,-12037030000000.0,23210410000000.0,0.0,5.0,1
0.0325,0.7222106,0.0825,0.5000011,-0.2275,-25189646000000.0,-9128080000000.0,17601227000000.0,0.0,5.0,1
0.0325,0.7222106,0.0825,0.5000011,-0.155,-17162171000000.0,-6219131500000.0,11992045000000.0,0.0,5.0,1
0.0325,0.7222106,0.0825,0.5000011,-0.0825,-9134703000000.0,-3310183000000.0,6382862500000.0,0.0,5.0,1
0.0325,0.7222106,0.0825,0.5000011,-0.01,-1107236700000.0,-401234200000.0,773680140000.0,0.0,5.0,1
0.0325,0.7222106,0.155,0.1,-0.3,0.70191777,0.07394789,-0.038329832,9.49206,5.0,1
0.0325,0.7222106,0.155,0.1,-0.2275,0.64529145,0.076066226,-0.031991214,8.483285,5.0,1
0.0325,0.7222106,0.155,0.1,-0.155,0.52354944,0.07483931,-0.026600339,6.995648,5.0,1
0.0325,0.7222106,0.155,0.1,-0.0825,0.38519222,0.07796492,-0.017965414,4.9405837,5.0,1
0.0325,0.7222106,0.155,0.1,-0.01,0.27149868,0.07852265,-0.01127645,3.4575841,5.0,1
0.0325,0.7222106,0.155,0.20000027,-0.3,0.6830152,0.07209766,-0.035668314,9.473473,5.0,1
0.0325,0.7222106,0.155,0.20000027,-0.2275,0.6808423,0.07187936,-0.036541127,9.472014,5.0,1
0.0325,0.7222106,0.155,0.20000027,-0.155,0.63146406,0.07535811,-0.03183516,8.379511,5.0,1
0.0325,0.7222106,0.155,0.20000027,-0.0825,0.45934898,0.07522461,-0.023114622,6.1063657,5.0,1
0.0325,0.7222106,0.155,0.20000027,-0.01,0.27901325,0.079064935,-0.011654012,3.5289125,5.0,1
0.0325,0.7222106,0.155,0.30000052,-0.3,-0.27794015,-0.009072449,0.16200861,0.0,5.0,1
0.0325,0.7222106,0.155,0.30000052,-0.2275,-0.012591431,0.036011387,0.054143444,-0.34965137,5.0,1
0.0325,0.7222106,0.155,0.30000052,-0.155,0.3038568,0.05999202,-0.017711729,5.0649533,5.0,1
0.0325,0.7222106,0.155,0.30000052,-0.0825,0.51803523,0.068897486,-0.021921441,7.518928,5.0,1
0.0325,0.7222106,0.155,0.30000052,-0.01,0.291266,0.07866104,-0.012781374,3.7027986,5.0,1
0.0325,0.7222106,0.155,0.4000008,-0.3,-5.21547,-0.8081085,2.3697047,0.0,5.0,1
0.0325,0.7222106,0.155,0.4000008,-0.2275,-1.965954,-0.53100765,1.1746888,0.0,5.0,1
0.0325,0.7222106,0.155,0.4000008,-0.155,-1.2931608,-0.41829503,1.0292174,0.0,5.0,1
0.0325,0.7222106,0.155,0.4000008,-0.0825,-0.055860467,-0.15183711,0.40002728,0.0,5.0,1
0.0325,0.7222106,0.155,0.4000008,-0.01,0.16841753,0.05985001,0.0018916503,2.8139932,5.0,1
0.0325,0.7222106,0.155,0.5000011,-0.3,-16611850000000.0,-6019709000000.0,11607509000000.0,0.0,5.0,1
0.0325,0.7222106,0.155,0.5000011,-0.2275,-12597323000000.0,-4564945000000.0,8802361000000.0,0.0,5.0,1
0.0325,0.7222106,0.155,0.5000011,-0.155,-8582789600000.0,-3110182300000.0,5997212000000.0,0.0,5.0,1
0.0325,0.7222106,0.155,0.5000011,-0.0825,-4568258700000.0,-1655420000000.0,3192064800000.0,0.0,5.0,1
0.0325,0.7222106,0.155,0.5000011,-0.01,-553728300000.0,-200656950000.0,386916970000.0,0.0,5.0,1
0.0325,0.7222106,0.2275,0.1,-0.3,0.6249394,0.075740024,-0.031202748,8.251111,5.0,1
0.0325,0.7222106,0.2275,0.1,-0.2275,0.5340611,0.074979484,-0.027080044,7.1227627,5.0,1
0.0325,0.7222106,0.2275,0.1,-0.155,0.4330233,0.07660149,-0.021890976,5.652936,5.0,1
0.0325,0.7222106,0.2275,0.1,-0.0825,0.3554663,0.078333825,-0.01611267,4.5378394,5.0,1
0.0325,0.7222106,0.2275,0.1,-0.01,0.2766104,0.07885179,-0.011620626,3.5079787,5.0,1
0.0325,0.7222106,0.2275,0.20000027,-0.3,0.67780715,0.07221185,-0.03599993,9.386371,5.0,1
0.0325,0.7222106,0.2275,0.20000027,-0.2275,0.632752,0.075264856,-0.03201577,8.407004,5.0,1
0.0325,0.7222106,0.2275,0.20000027,-0.155,0.54793376,0.073995695,-0.027148701,7.404941,5.0,1
0.0325,0.7222106,0.2275,0.20000027,-0.0825,0.39372537,0.07708296,-0.019033313,5.1078134,5.0,1
0.0325,0.7222106,0.2275,0.20000027,-0.01,0.28187445,0.079092264,-0.011891641,3.5638688,5.0,1
0.0325,0.7222106,0.2275,0.30000052,-0.3,0.074173294,0.05179059,0.024814405,1.432177,5.0,1
0.0325,0.7222106,0.2275,0.30000052,-0.2275,0.30573454,0.06014012,-0.017824247,5.0837035,5.0,1
0.0325,0.7222106,0.2275,0.30000052,-0.155,0.4786394,0.06633015,-0.018987589,7.216016,5.0,1
0.0325,0.7222106,0.2275,0.30000052,-0.0825,0.46124816,0.07091561,-0.020537041,6.504184,5.0,1
0.0325,0.7222106,0.2275,0.30000052,-0.01,0.29043353,0.07877348,-0.012673363,3.6869452,5.0,1
0.0325,0.7222106,0.2275,0.4000008,-0.3,-2.0417,-0.4542449,1.1950126,0.0,5.0,1
0.0325,0.7222106,0.2275,0.4000008,-0.2275,-1.3023714,-0.4367752,1.0071489,0.0,5.0,1
0.0325,0.7222106,0.2275,0.4000008,-0.155,-0.36911458,-0.32376724,0.6585393,0.0,5.0,1
0.0325,0.7222106,0.2275,0.4000008,-0.0825,0.57772523,-0.13110586,0.1601165,0.0,5.0,1
0.0325,0.7222106,0.2275,0.4000008,-0.01,0.22456272,0.06376465,-0.011436179,3.5217433,5.0,1
0.0325,0.7222106,0.2275,0.5000011,-0.3,-11075299000000.0,-4013404700000.0,7738851000000.0,0.0,5.0,1
0.0325,0.7222106,0.2275,0.5000011,-0.2275,-8398769000000.0,-3043499000000.0,5868628000000.0,0.0,5.0,1
0.0325,0.7222106,0.2275,0.5000011,-0.155,-5722238600000.0,-2073592300000.0,3998405600000.0,0.0,5.0,1
0.0325,0.7222106,0.2275,0.5000011,-0.0825,-3045707000000.0,-1103686300000.0,2128183700000.0,0.0,5.0,1
0.0325,0.7222106,0.2275,0.5000011,-0.01,-369176640000.0,-133780144000.0,257961690000.0,0.0,5.0,1
0.0325,0.7222106,0.3,0.1,-0.3,0.5397597,0.075005606,-0.027320988,7.196258,5.0,1
0.0325,0.7222106,0.3,0.1,-0.2275,0.4627594,0.075809196,-0.023549996,6.1042647,5.0,1
0.0325,0.7222106,0.3,0.1,-0.155,0.39613414,0.07764721,-0.019069217,5.1017175,5.0,1
0.0325,0.7222106,0.3,0.1,-0.0825,0.33891615,0.07851799,-0.015386216,4.316414,5.0,1
0.0325,0.7222106,0.3,0.1,-0.01,0.27929586,0.07894541,-0.011792205,3.5378351,5.0,1
0.0325,0.7222106,0.3,0.20000027,-0.3,0.6334339,0.0752027,-0.03209807,8.42302,5.0,1
0.0325,0.7222106,0.3,0.20000027,-0.2275,0.57999,0.07450126,-0.028698891,7.7849693,5.0,1
0.0325,0.7222106,0.3,0.20000027,-0.155,0.4701981,0.074842945,-0.02355893,6.282464,5.0,1
0.0325,0.7222106,0.3,0.20000027,-0.0825,0.36989406,0.07776111,-0.016725738,4.7567997,5.0,1
0.0325,0.7222106,0.3,0.20000027,-0.01,0.2834145,0.07910305,-0.012007371,3.582852,5.0,1
0.0325,0.7222106,0.3,0.30000052,-0.3,0.30679518,0.06019472,-0.017880037,5.0967126,5.0,1
0.0325,0.7222106,0.3,0.30000052,-0.2275,0.43934906,0.06511684,-0.017906703,6.7470884,5.0,1
0.0325,0.7222106,0.3,0.30000052,-0.155,0.5198821,0.06899108,-0.022047587,7.535497,5.0,1
0.0325,0.7222106,0.3,0.30000052,-0.0825,0.41262645,0.07224122,-0.019672643,5.711787,5.0,1
0.0325,0.7222106,0.3,0.30000052,-0.01,0.2900177,0.078829646,-0.012619402,3.6790435,5.0,1
0.0325,0.7222106,0.3,0.4000008,-0.3,-1.3392148,-0.45509636,1.0010979,0.0,5.0,1
0.0325,0.7222106,0.3,0.4000008,-0.2275,-0.29337788,-0.3782161,0.72741514,0.0,5.0,1
0.0325,0.7222106,0.3,0.4000008,-0.155,0.015031269,-0.16014384,0.38609374,0.0,5.0,1
0.0325,0.7222106,0.3,0.4000008,-0.0825,-0.15017404,-0.100640535,0.24474876,0.0,5.0,1
0.0325,0.7222106,0.3,0.4000008,-0.01,0.2439311,0.06802647,-0.014678545,3.5858264,5.0,1
0.0325,0.7222106,0.3,0.5000011,-0.3,-8306752000000.0,-3010153000000.0,5804330000000.0,0.0,5.0,1
0.0325,0.7222106,0.3,0.5000011,-0.2275,-6299284700000.0,-2282699400000.0,4401617000000.0,0.0,5.0,1
0.0325,0.7222106,0.3,0.5000011,-0.155,-4291821000000.0,-1555245800000.0,2998903500000.0,0.0,5.0,1
0.0325,0.7222106,0.3,0.5000011,-0.0825,-2284355800000.0,-827792000000.0,1596190600000.0,0.0,5.0,1
0.0325,0.7222106,0.3,0.5000011,-0.01,-276891660000.0,-100338420000.0,193477660000.0,0.0,5.0,1
0.0325,0.9,0.01,0.1,-0.3,0.16802901,0.07687338,-0.02809535,2.1857893,5.0,1
0.0325,0.9,0.01,0.1,-0.2275,0.1497685,0.076700106,-0.025542803,1.9526505,5.0,1
0.0325,0.9,0.01,0.1,-0.155,0.12810169,0.076692134,-0.022934243,1.6703367,5.0,1
0.0325,0.9,0.01,0.1,-0.0825,0.1030603,0.07644999,-0.019963909,1.3480747,5.0,1
0.0325,0.9,0.01,0.1,-0.01,0.06534844,0.077085555,-0.014511444,0.8477391,5.0,1
0.0325,0.9,0.01,0.20000027,-0.3,0.16842826,0.07525909,-0.027387932,2.237979,5.0,1
0.0325,0.9,0.01,0.20000027,-0.2275,0.15634647,0.075643405,-0.025589392,2.0668883,5.0,1
0.0325,0.9,0.01,0.20000027,-0.155,0.13818437,0.07598305,-0.023570582,1.818621,5.0,1
0.0325,0.9,0.01,0.20000027,-0.0825,0.11376747,0.07631895,-0.020868659,1.4906844,5.0,1
0.0325,0.9,0.01,0.20000027,-0.01,0.06895333,0.07705696,-0.015167512,0.8948358,5.0,1
0.0325,0.9,0.01,0.30000052,-0.3,-0.007984141,0.068982765,0.015155889,-0.1157411,5.0,1
0.0325,0.9,0.01,0.30000052,-0.2275,0.025509855,0.07148661,0.0010452643,0.35684803,5.0,1
0.0325,0.9,0.01,0.30000052,-0.155,0.06515502,0.07129966,-0.009220667,0.91381955,5.0,1
0.0325,0.9,0.01,0.30000052,-0.0825,0.08908021,0.07324414,-0.014817312,1.2162093,5.0,1
0.0325,0.9,0.01,0.30000052,-0.01,0.07540015,0.07678233,-0.015983611,0.98199874,5.0,1
0.0325,0.9,0.01,0.4000008,-0.3,-0.0391509,-0.17376567,0.44067866,0.0,5.0,1
0.0325,0.9,0.01,0.4000008,-0.2275,0.34461445,-0.14070894,0.24472918,0.0,5.0,1
0.0325,0.9,0.01,0.4000008,-0.155,0.7010783,-0.0807403,0.052175105,0.0,5.0,1
0.0325,0.9,0.01,0.4000008,-0.0825,-0.8522773,-0.051652953,0.40258187,0.0,5.0,1
0.0325,0.9,0.01,0.4000008,-0.01,0.018789848,0.07391663,-0.0023065433,0.25420326,5.0,1
0.0325,0.9,0.01,0.5000011,-0.3,-4898626000000.0,-1775136400000.0,3422908600000.0,0.0,5.0,1
0.0325,0.9,0.01,0.5000011,-0.2275,-3714791500000.0,-1346145100000.0,2595704800000.0,0.0,5.0,1
0.0325,0.9,0.01,0.5000011,-0.155,-2530956000000.0,-917153700000.0,1768502700000.0,0.0,5.0,1
0.0325,0.9,0.01,0.5000011,-0.0825,-1347122000000.0,-488162560000.0,941299800000.0,0.0,5.0,1
0.0325,0.9,0.01,0.5000011,-0.01,-163287530000.0,-59171213000.0,114096950000.0,0.0,5.0,1
0.0325,0.9,0.0825,0.1,-0.3,0.06587934,0.07736094,-0.014572129,0.85158396,5.0,1
0.0325,0.9,0.0825,0.1,-0.2275,0.06173966,0.07749449,-0.013982423,0.79669744,5.0,1
0.0325,0.9,0.0825,0.1,-0.155,0.057726048,0.07759197,-0.013354793,0.7439693,5.0,1
0.0325,0.9,0.0825,0.1,-0.0825,0.053628646,0.07764761,-0.012683228,0.69066703,5.0,1
0.0325,0.9,0.0825,0.1,-0.01,0.04959511,0.077701405,-0.011998653,0.6382782,5.0,1
0.0325,0.9,0.0825,0.20000027,-0.3,0.07387226,0.077006325,-0.01549983,0.95930123,5.0,1
0.0325,0.9,0.0825,0.20000027,-0.2275,0.06848999,0.0771991,-0.014768086,0.88718635,5.0,1
0.0325,0.9,0.0825,0.20000027,-0.155,0.06236706,0.07742864,-0.013958558,0.8054779,5.0,1
0.0325,0.9,0.0825,0.20000027,-0.0825,0.05620151,0.07759334,-0.01306273,0.72430843,5.0,1
0.0325,0.9,0.0825,0.20000027,-0.01,0.04996463,0.077700496,-0.01206515,0.6430413,5.0,1
0.0325,0.9,0.0825,0.30000052,-0.3,0.07155823,0.07587838,-0.013821073,0.9430648,5.0,1
0.0325,0.9,0.0825,0.30000052,-0.2275,0.069098584,0.07630007,-0.013810322,0.9056163,5.0,1
0.0325,0.9,0.0825,0.30000052,-0.155,0.0652745,0.07677181,-0.013632044,0.85024047,5.0,1
0.0325,0.9,0.0825,0.30000052,-0.0825,0.059709273,0.07725635,-0.013221569,0.77287203,5.0,1
0.0325,0.9,0.0825,0.30000052,-0.01,0.050619684,0.077681616,-0.012161866,0.65163016,5.0,1
0.0325,0.9,0.0825,0.4000008,-0.3,-0.23083605,0.025925532,0.09632577,-8.903811,5.0,1
0.0325,0.9,0.0825,0.4000008,-0.2275,-0.15101545,0.043576565,0.05936408,-3.4655197,5.0,1
0.0325,0.9,0.0825,0.4000008,-0.155,-0.06090749,0.064593926,0.023813337,-0.9429291,5.0,1
0.0325,0.9,0.0825,0.4000008,-0.0825,-0.004625777,0.07482076,0.001742892,-0.06182478,5.0,1
0.0325,0.9,0.0825,0.4000008,-0.01,0.04799246,0.07716967,-0.011167355,0.6219083,5.0,1
0.0325,0.9,0.0825,0.5000011,-0.3,-539756530000.0,-195593960000.0,377154170000.0,0.0,5.0,1
0.0325,0.9,0.0825,0.5000011,-0.2275,-409315440000.0,-148325400000.0,286008570000.0,0.0,5.0,1
0.0325,0.9,0.0825,0.5000011,-0.155,-278874230000.0,-101056860000.0,194862990000.0,0.0,5.0,1
0.0325,0.9,0.0825,0.5000011,-0.0825,-148433080000.0,-53788330000.0,103717420000.0,0.0,5.0,1
0.0325,0.9,0.0825,0.5000011,-0.01,-17991880000.0,-6519798000.0,12571807000.0,0.0,5.0,1
0.0325,0.9,0.155,0.1,-0.3,0.05737465,0.07761739,-0.013292953,0.7391984,5.0,1
0.0325,0.9,0.155,0.1,-0.2275,0.055176727,0.07764873,-0.012942463,0.71059406,5.0,1
0.0325,0.9,0.155,0.1,-0.155,0.052997164,0.077678904,-0.012588978,0.68225944,5.0,1
0.0325,0.9,0.155,0.1,-0.0825,0.05086053,0.07770716,-0.012227386,0.6545154,5.0,1
0.0325,0.9,0.155,0.1,-0.01,0.048736863,0.07773666,-0.011861652,0.62694824,5.0,1
0.0325,0.9,0.155,0.20000027,-0.3,0.06208528,0.07745066,-0.013893217,0.80161065,5.0,1
0.0325,0.9,0.155,0.20000027,-0.2275,0.05894368,0.07755813,-0.013462871,0.7599936,5.0,1
0.0325,0.9,0.155,0.20000027,-0.155,0.055558063,0.07761949,-0.012950152,0.7157746,5.0,1
0.0325,0.9,0.155,0.20000027,-0.0825,0.052187584,0.07767977,-0.012434818,0.6718298,5.0,1
0.0325,0.9,0.155,0.20000027,-0.01,0.048932515,0.0777362,-0.011896901,0.62946886,5.0,1
0.0325,0.9,0.155,0.30000052,-0.3,0.06461806,0.07677756,-0.013486616,0.8416269,5.0,1
0.0325,0.9,0.155,0.30000052,-0.2275,0.062051974,0.07702902,-0.013321228,0.8055662,5.0,1
0.0325,0.9,0.155,0.30000052,-0.155,0.058894716,0.07727544,-0.013076082,0.76214015,5.0,1
0.0325,0.9,0.155,0.30000052,-0.0825,0.054156475,0.0775056,-0.012556963,0.6987427,5.0,1
0.0325,0.9,0.155,0.30000052,-0.01,0.049279146,0.077726215,-0.011948079,0.63400936,5.0,1
0.0325,0.9,0.155,0.4000008,-0.3,-0.06747586,0.06292291,0.02645439,-1.0723577,5.0,1
0.0325,0.9,0.155,0.4000008,-0.2275,-0.0356004,0.070856586,0.013725825,-0.50242895,5.0,1
0.0325,0.9,0.155,0.4000008,-0.155,-0.005713979,0.074871495,0.0019329339,-0.07631715,5.0,1
0.0325,0.9,0.155,0.4000008,-0.0825,0.02547591,0.075797066,-0.0053990036,0.3361068,5.0,1
0.0325,0.9,0.155,0.4000008,-0.01,0.047865562,0.0774564,-0.011424556,0.61796784,5.0,1
0.0325,0.9,0.155,0.5000011,-0.3,-285613460000.0,-103499014000.0,199572050000.0,0.0,5.0,1
0.0325,0.9,0.155,0.5000011,-0.2275,-216590220000.0,-78486740000.0,151342120000.0,0.0,5.0,1
0.0325,0.9,0.155,0.5000011,-0.155,-147566950000.0,-53474492000.0,103112210000.0,0.0,5.0,1
0.0325,0.9,0.155,0.5000011,-0.0825,-78543675000.0,-28462227000.0,54882300000.0,0.0,5.0,1
0.0325,0.9,0.155,0.5000011,-0.01,-9520449000.0,-3449966600.0,6652400600.0,0.0,5.0,1
0.0325,0.9,0.2275,0.1,-0.3,0.05425947,0.07766914,-0.012794144,0.69859755,5.0,1
0.0325,0.9,0.2275,0.1,-0.2275,0.05277004,0.07769017,-0.012554958,0.67923707,5.0,1
0.0325,0.9,0.2275,0.1,-0.155,0.05131585,0.07770921,-0.012309648,0.66035736,5.0,1
0.0325,0.9,0.2275,0.1,-0.0825,0.049872033,0.077729315,-0.01206103,0.64161164,5.0,1
0.0325,0.9,0.2275,0.1,-0.01,0.04842808,0.07774937,-0.011812404,0.62287426,5.0,1
0.0325,0.9,0.2275,0.20000027,-0.3,0.057628654,0.0775872,-0.013258256,0.74275976,5.0,1
0.0325,0.9,0.2275,0.20000027,-0.2275,0.055326603,0.07762891,-0.012909643,0.71270615,5.0,1
0.0325,0.9,0.2275,0.20000027,-0.155,0.053024672,0.07767059,-0.012561068,0.6826866,5.0,1
0.0325,0.9,0.2275,0.20000027,-0.0825,0.050771005,0.077710345,-0.012203202,0.6533365,5.0,1
0.0325,0.9,0.2275,0.20000027,-0.01,0.04856103,0.07774906,-0.011836365,0.6245867,5.0,1
0.0325,0.9,0.2275,0.30000052,-0.3,0.060800083,0.07712315,-0.013196409,0.78835064,5.0,1
0.0325,0.9,0.2275,0.30000052,-0.2275,0.058600508,0.077282324,-0.013023637,0.7582653,5.0,1
0.0325,0.9,0.2275,0.30000052,-0.155,0.055472873,0.077439815,-0.01269158,0.7163353,5.0,1
0.0325,0.9,0.2275,0.30000052,-0.0825,0.05207529,0.07759355,-0.012292504,0.6711291,5.0,1
0.0325,0.9,0.2275,0.30000052,-0.01,0.048796855,0.077742234,-0.011871159,0.627675,5.0,1
0.0325,0.9,0.2275,0.4000008,-0.3,-0.02679042,0.07216224,0.009825155,-0.3712526,5.0,1
0.0325,0.9,0.2275,0.4000008,-0.2275,-0.0061055813,0.074889764,0.0020012558,-0.08152758,5.0,1
0.0325,0.9,0.2275,0.4000008,-0.155,0.014212539,0.07548173,-0.0029896498,0.18829112,5.0,1
0.0325,0.9,0.2275,0.4000008,-0.0825,0.036273025,0.07625106,-0.007843807,0.47570518,5.0,1
0.0325,0.9,0.2275,0.4000008,-0.01,0.047835253,0.07755877,-0.011515021,0.6167614,5.0,1
