airfoil,cl,cd,cm,cl_cd
ag25_te_camber_-25pct,0.8918968439102173,0.011429999023675919,-0.06729572266340256,78.0312266048979
ag25_te_camber_-10pct,0.8920262455940247,0.011439703404903412,-0.0673229843378067,77.97634379329052
ag25_te_camber_-5pct,0.8920927047729492,0.011442672461271286,-0.06733393669128418,77.96191910520153
ag25_te_angle_+5pct,0.8948869109153748,0.011483091861009598,-0.06757781654596329,77.93083271883675
ag25_te_camber_+5pct,0.8921892046928406,0.011448673903942108,-0.06735190749168396,77.92948005844015
ag25_te_camber_+10pct,0.8922545313835144,0.01145293191075325,-0.06736471503973007,77.90621112012109
ag25_te_camber_+25pct,0.892406702041626,0.011461041867733002,-0.06739457696676254,77.86436105377777
ag25_te_angle_-5pct,0.8903071880340576,0.011463653296232224,-0.06701831519603729,77.66347821480926
a18sm_te_wedge_+5pct,1.0484120845794678,0.013619638979434967,-0.1216486245393753,76.97796440584968
ag25_te_angle_-10pct,0.8873403072357178,0.011539101600646973,-0.06656681001186371,76.8985609058132
a18sm_x_lo_+5pct,1.1025453805923462,0.014481224119663239,-0.12682978808879852,76.13620032958829
ag26_x_lo_-25pct,0.8868075609207153,0.011724907904863358,-0.07967272400856018,75.63450119321429
ag13_y_lo_-25pct,0.8877158164978027,0.011752914637327194,-0.06668705493211746,75.5315463347638
a18sm_x_lo_+25pct,1.094835638999939,0.014499280601739883,-0.124020516872406,75.5096524491402
a18sm_te_wedge_-25pct,1.128695011138916,0.014971286058425903,-0.13562743365764618,75.39065159360051
ag25_te_angle_-25pct,0.8674172163009644,0.011641919612884521,-0.06374809145927429,74.50809189070188
ag25_y_lo_-5pct,0.9001995921134949,0.01208355650305748,-0.06743739545345306,74.49790067069402
a18sm_ypp_lo_+10pct,1.0705783367156982,0.014381494373083115,-0.12228730320930481,74.44138341558082
ag25_y_up_+5pct,0.9169286489486694,0.012347210198640823,-0.07458855211734772,74.26201013809619
ag26_x_up_-10pct,0.9058314561843872,0.012227434664964676,-0.08190515637397766,74.08188888384497
a18sm_ypp_lo_-5pct,1.0638729333877563,0.014417003840208054,-0.12335266172885895,73.79292848772685
ag13_x_up_-5pct,0.8394361734390259,0.011400043964385986,-0.057068370282649994,73.63446808288151
a18sm_rLE_-10pct,1.1186884641647339,0.01525546982884407,-0.1253851354122162,73.33031868016212
ag25_te_thickness_-5pct,0.8932422995567322,0.012198973447084427,-0.06810507923364639,73.22274316206651
a18sm_rLE_+5pct,1.0501142740249634,0.014349397271871567,-0.11825454235076904,73.18176883174402
ag25_y_up_-5pct,0.8933701515197754,0.012208107858896255,-0.0642877072095871,73.17842878237363
ag25_y_lo_-10pct,0.9255641102790833,0.012699980288743973,-0.07192076742649078,72.87917691489751
a18sm_te_thickness_-5pct,1.0405527353286743,0.01432807371020317,-0.12435820698738098,72.62335163642311
ag25_ypp_lo_+10pct,0.9083796739578247,0.012720856815576553,-0.07238265126943588,71.40868631156381
ag25_te_thickness_-25pct,0.9330793023109436,0.01313282921910286,-0.07368186116218567,71.04937456688292
a18sm_x_up_+25pct,1.0271778106689453,0.014508817344903946,-0.11268746852874756,70.79679799192796
ag25_ypp_lo_+5pct,0.9219988584518433,0.013104420155286789,-0.07473418116569519,70.35785235258014
ag25_te_wedge_-25pct,0.8725119829177856,0.012437980622053146,-0.06676626950502396,70.14900645292688
ag25_te_thickness_-10pct,0.9045143127441406,0.012919079512357712,-0.07073601335287094,70.01383588350315
a18sm_te_thickness_+10pct,1.0406413078308105,0.015041511505842209,-0.12342245876789093,69.1846233290198
ag25_y_up_-10pct,0.8575940132141113,0.012558244168758392,-0.05845470726490021,68.28932466113214
a18sm_ypp_up_+10pct,1.0651932954788208,0.01590416207909584,-0.1261376440525055,66.97575704908671
ag25_te_wedge_-5pct,0.9203156232833862,0.013830054551362991,-0.07371322810649872,66.54461266696063
ag25_x_lo_-5pct,0.8695859909057617,0.01325271651148796,-0.06546759605407715,65.61567888002217
ag25_te_wedge_-10pct,0.8909223079681396,0.013624127954244614,-0.06763032078742981,65.39297861560172
a18sm_y_lo_-5pct,1.0082520246505737,0.015557821840047836,-0.11782206594944,64.80675990614594
a18sm_ypp_up_-25pct,1.0865833759307861,0.016831863671541214,-0.12190988659858704,64.55514357378898
ag25_ypp_up_-5pct,0.857820987701416,0.013326797634363174,-0.06417876482009888,64.36812587965791
a18sm_ypp_up_-10pct,1.0619895458221436,0.016567829996347427,-0.12432226538658142,64.09949559213679
ag25_rLE_+10pct,0.8920983076095581,0.013980589807033539,-0.07130932807922363,63.809776262854776
ag25_x_lo_-10pct,0.855504035949707,0.01341429352760315,-0.06434613466262817,63.77555658740438
ag25_rLE_+5pct,0.8805888891220093,0.013999741524457932,-0.06687074899673462,62.9003676663313
ag25_ypp_up_-10pct,0.8434141278266907,0.013433657586574554,-0.06220844388008118,62.783655336696185
ag25_y_up_+25pct,0.9202726483345032,0.015077751129865646,-0.08471076190471649,61.03513981681587
ag25_x_up_+25pct,0.9164732694625854,0.015060652047395706,-0.07808323949575424,60.85216407486569
ag25_ypp_lo_+25pct,0.8316479325294495,0.01452638953924179,-0.05806403607130051,57.25083512890964
a18sm_x_lo_-10pct,1.04402494430542,0.018545333296060562,-0.12037162482738495,56.295830742885265
a18sm_y_up_+25pct,1.1784242391586304,0.02361675724387169,-0.15445153415203094,49.897800404601256
